every • year,max • pro,like • look,iphone • phone,iphone • like
1.0,0.3310626452770936,-0.8611364289952909,0.7965393311890284,-0.8563766104022305
0.3310626452770936,1.0,-0.3127735394229197,-0.15064891740310724,-0.2576288714556037
-0.8611364289952909,-0.3127735394229197,1.0,-0.5851162123039733,0.7113239565901809
0.7965393311890284,-0.15064891740310724,-0.5851162123039733,1.0,-0.5089738944555575
-0.8563766104022305,-0.2576288714556037,0.7113239565901809,-0.5089738944555575,1.0
