iphone,phone,apple,like,year
1.0,-0.6702507993001476,0.34518148792677134,0.14618508329233829,-0.3379327862081699
-0.6702507993001476,1.0,-0.6045557864233361,-0.7400748841572468,0.7241457931412766
0.34518148792677134,-0.6045557864233361,1.0,0.8565809083729178,-0.8707018289353312
0.14618508329233829,-0.7400748841572468,0.8565809083729178,1.0,-0.9174240670789421
-0.3379327862081699,0.7241457931412766,-0.8707018289353312,-0.9174240670789421,1.0
